video,frame_id,timestamp_sec,person_count,density_pct,density_change_rate,mean_motion_speed,max_motion_speed,direction_variance,flow_irregularity,heuristic_risk_score,heuristic_risk_level,ground_truth_risk_level,ground_truth_person_count,latency_ms
seq_01_normal_flow.mp4,198,9.9,15,20.2,-2.66,0.91,1.32,0.067,6.0,12.9,NORMAL,NORMAL,22,97.52
seq_01_normal_flow.mp4,199,9.95,13,17.6,-5.72,1.83,12.58,0.119,29.7,13.1,NORMAL,NORMAL,22,99.03
seq_01_normal_flow_a.mp4,0,0.0,18,23.8,0.99,9.07,27.93,0.862,87.2,17.6,NORMAL,NORMAL,22,96.05
seq_01_normal_flow_a.mp4,1,0.05,18,23.8,1.82,0.99,1.5,0.071,6.2,17.8,NORMAL,NORMAL,22,95.42
seq_01_normal_flow_a.mp4,2,0.1,18,23.7,1.41,0.95,1.8,0.043,3.5,17.7,NORMAL,NORMAL,22,97.05
seq_01_normal_flow_a.mp4,3,0.15,18,23.6,2.06,1.01,1.59,0.026,2.6,17.7,NORMAL,NORMAL,22,99.26
seq_01_normal_flow_a.mp4,4,0.2,18,23.7,2.06,1.02,1.76,0.046,4.8,17.8,NORMAL,NORMAL,22,100.19
seq_01_normal_flow_a.mp4,5,0.25,18,23.7,2.09,0.99,1.61,0.064,5.6,18.0,NORMAL,NORMAL,22,109.77
seq_01_normal_flow_a.mp4,6,0.3,17,20.7,0.47,0.94,1.75,0.023,2.5,17.4,NORMAL,NORMAL,22,117.17
seq_01_normal_flow_a.mp4,7,0.35,18,23.8,3.61,0.96,1.43,0.033,3.1,17.0,NORMAL,NORMAL,22,101.57
seq_01_normal_flow_a.mp4,8,0.4,18,23.9,6.34,0.95,1.63,0.027,2.6,16.6,NORMAL,NORMAL,22,99.98
seq_01_normal_flow_a.mp4,9,0.45,18,23.9,0.15,0.97,1.48,0.062,5.6,15.5,NORMAL,NORMAL,22,97.63
seq_01_normal_flow_a.mp4,10,0.5,17,20.8,-2.91,0.95,1.65,0.03,3.0,15.0,NORMAL,NORMAL,22,99.72
seq_01_normal_flow_a.mp4,11,0.55,19,24.0,0.33,0.95,1.6,0.063,5.9,14.9,NORMAL,NORMAL,22,97.37
seq_01_normal_flow_a.mp4,12,0.6,19,24.1,0.44,0.97,1.49,0.042,4.0,14.8,NORMAL,NORMAL,22,97.01
seq_01_normal_flow_a.mp4,13,0.65,19,24.1,0.45,0.95,1.69,0.044,4.2,14.7,NORMAL,NORMAL,22,96.39
seq_01_normal_flow_a.mp4,14,0.7,19,24.1,0.46,0.98,1.59,0.047,4.3,14.5,NORMAL,NORMAL,22,98.13
seq_01_normal_flow_a.mp4,15,0.75,19,24.2,3.49,0.93,1.55,0.033,2.9,14.6,NORMAL,NORMAL,22,97.15
seq_01_normal_flow_a.mp4,16,0.8,19,24.1,0.32,1.0,1.62,0.083,6.4,14.6,NORMAL,NORMAL,22,100.14
seq_01_normal_flow_a.mp4,17,0.85,19,24.2,0.36,1.0,1.57,0.043,4.1,14.3,NORMAL,NORMAL,22,98.62
seq_01_normal_flow_a.mp4,18,0.9,19,24.3,0.38,0.95,1.45,0.045,4.4,13.6,NORMAL,NORMAL,22,100.85
seq_01_normal_flow_a.mp4,19,0.95,19,24.3,3.46,0.92,1.4,0.053,4.8,14.0,NORMAL,NORMAL,22,97.67
seq_01_normal_flow_a.mp4,20,1.0,19,24.4,0.37,0.94,1.38,0.041,3.9,14.3,NORMAL,NORMAL,22,97.92
seq_01_normal_flow_a.mp4,21,1.05,19,24.4,0.37,0.9,1.43,0.068,6.7,14.3,NORMAL,NORMAL,22,97.75
seq_01_normal_flow_a.mp4,22,1.1,19,24.4,0.32,0.92,1.34,0.031,3.0,14.3,NORMAL,NORMAL,22,109.91
seq_01_normal_flow_a.mp4,23,1.15,19,24.5,0.39,0.9,1.26,0.035,3.5,14.3,NORMAL,NORMAL,22,100.36
seq_01_normal_flow_a.mp4,24,1.2,19,24.6,0.41,0.95,1.57,0.066,6.0,14.3,NORMAL,NORMAL,22,103.3
seq_01_normal_flow_a.mp4,25,1.25,19,24.6,0.48,0.93,1.46,0.041,4.2,14.0,NORMAL,NORMAL,22,111.26
seq_01_normal_flow_a.mp4,26,1.3,19,24.7,0.43,0.94,1.49,0.028,2.3,14.0,NORMAL,NORMAL,22,111.17
seq_01_normal_flow_a.mp4,27,1.35,19,24.8,0.49,0.98,1.58,0.062,5.3,14.0,NORMAL,NORMAL,22,99.52
seq_01_normal_flow_a.mp4,28,1.4,20,24.6,0.3,1.01,1.68,0.035,3.4,14.0,NORMAL,NORMAL,22,106.8
seq_01_normal_flow_a.mp4,29,1.45,20,24.6,0.24,1.02,1.66,0.055,5.0,13.7,NORMAL,NORMAL,22,103.84
seq_01_normal_flow_a.mp4,30,1.5,20,24.6,0.15,0.99,1.73,0.046,4.1,13.7,NORMAL,NORMAL,22,105.03
seq_01_normal_flow_a.mp4,31,1.55,20,24.6,0.19,0.93,1.44,0.031,2.9,13.7,NORMAL,NORMAL,22,107.0
seq_01_normal_flow_a.mp4,32,1.6,20,24.6,0.11,0.99,1.66,0.062,5.5,13.7,NORMAL,NORMAL,22,123.7
seq_01_normal_flow_a.mp4,33,1.65,20,24.7,0.08,0.94,1.43,0.053,4.4,13.7,NORMAL,NORMAL,22,116.84
seq_01_normal_flow_a.mp4,34,1.7,20,24.7,0.07,0.98,1.52,0.025,2.4,13.7,NORMAL,NORMAL,22,107.54
seq_01_normal_flow_a.mp4,35,1.75,20,24.7,0.04,0.91,1.75,0.037,3.5,13.6,NORMAL,NORMAL,22,104.34
seq_01_normal_flow_a.mp4,36,1.8,20,24.7,-0.12,1.0,1.81,0.049,4.5,13.6,NORMAL,NORMAL,22,104.96
seq_01_normal_flow_a.mp4,37,1.85,20,24.7,0.12,0.94,1.52,0.042,4.2,13.6,NORMAL,NORMAL,22,100.27
seq_01_normal_flow_a.mp4,38,1.9,20,24.8,0.19,0.94,1.6,0.071,6.2,13.5,NORMAL,NORMAL,22,99.43
seq_01_normal_flow_a.mp4,39,1.95,20,24.8,0.21,1.0,1.61,0.036,3.7,13.5,NORMAL,NORMAL,22,99.08
seq_01_normal_flow_a.mp4,40,2.0,19,23.7,-0.93,1.2,6.17,0.083,15.1,13.5,NORMAL,NORMAL,22,98.53
seq_01_normal_flow_a.mp4,41,2.05,19,23.7,-0.91,0.99,1.56,0.027,2.5,13.5,NORMAL,NORMAL,22,97.36
seq_01_normal_flow_a.mp4,42,2.1,19,23.7,-0.96,0.95,1.3,0.041,4.0,13.4,NORMAL,NORMAL,22,100.49
seq_01_normal_flow_a.mp4,43,2.15,19,23.8,-0.92,0.89,1.51,0.045,4.2,13.4,NORMAL,NORMAL,22,98.33
seq_01_normal_flow_a.mp4,44,2.2,18,22.7,-2.05,1.24,7.14,0.058,12.2,13.5,NORMAL,NORMAL,22,96.71
seq_01_normal_flow_a.mp4,45,2.25,17,21.7,-3.03,1.81,24.4,0.067,23.9,13.7,NORMAL,NORMAL,22,96.33
seq_01_normal_flow_a.mp4,46,2.3,17,21.6,-3.08,0.97,1.48,0.093,8.5,13.7,NORMAL,NORMAL,22,97.54
seq_01_normal_flow_a.mp4,47,2.35,17,21.7,-3.11,0.91,1.27,0.047,4.2,13.7,NORMAL,NORMAL,22,96.96
seq_01_normal_flow_a.mp4,48,2.4,17,21.7,-3.08,0.96,1.56,0.051,4.5,13.7,NORMAL,NORMAL,22,96.36
seq_01_normal_flow_a.mp4,49,2.45,17,21.8,-1.96,0.96,1.48,0.025,2.4,13.6,NORMAL,NORMAL,22,96.86
seq_01_normal_flow_a.mp4,50,2.5,17,21.8,-1.92,0.89,1.32,0.056,5.5,13.5,NORMAL,NORMAL,22,96.91
seq_01_normal_flow_a.mp4,51,2.55,17,21.8,-1.9,0.96,1.52,0.027,2.4,13.5,NORMAL,NORMAL,22,97.18
seq_01_normal_flow_a.mp4,52,2.6,16,20.0,-3.76,0.99,1.58,0.049,4.1,13.5,NORMAL,NORMAL,22,105.88
seq_01_normal_flow_a.mp4,53,2.65,16,20.0,-2.66,1.03,1.63,0.041,3.4,13.5,NORMAL,NORMAL,22,101.94
seq_01_normal_flow_a.mp4,54,2.7,16,20.0,-1.65,1.0,1.57,0.028,2.9,13.4,NORMAL,NORMAL,22,107.9
seq_01_normal_flow_a.mp4,55,2.75,16,20.1,-1.58,0.96,1.71,0.059,5.3,13.4,NORMAL,NORMAL,22,106.64
seq_01_normal_flow_a.mp4,56,2.8,16,20.1,-1.61,0.99,1.58,0.05,4.7,13.4,NORMAL,NORMAL,22,103.09
seq_01_normal_flow_a.mp4,57,2.85,16,20.1,-1.62,0.97,1.57,0.031,2.8,13.3,NORMAL,NORMAL,22,98.41
seq_01_normal_flow_a.mp4,58,2.9,16,20.1,-1.65,1.01,1.63,0.041,4.1,13.3,NORMAL,NORMAL,22,104.37
seq_01_normal_flow_a.mp4,59,2.95,16,20.1,-1.67,0.93,1.62,0.018,1.6,13.3,NORMAL,NORMAL,22,98.45
seq_01_normal_flow_a.mp4,60,3.0,18,22.4,0.61,0.93,1.39,0.086,8.0,13.3,NORMAL,NORMAL,22,100.68
seq_01_normal_flow_a.mp4,61,3.05,18,22.4,2.41,0.98,1.82,0.021,2.0,13.3,NORMAL,NORMAL,22,112.25
seq_01_normal_flow_a.mp4,62,3.1,18,22.5,2.47,0.95,1.56,0.052,4.8,13.3,NORMAL,NORMAL,22,106.16
seq_01_normal_flow_a.mp4,63,3.15,18,22.4,2.43,0.97,1.6,0.064,5.6,13.3,NORMAL,NORMAL,22,101.5
seq_01_normal_flow_a.mp4,64,3.2,18,22.5,2.41,0.96,1.6,0.062,5.6,13.5,NORMAL,NORMAL,22,102.04
seq_01_normal_flow_a.mp4,65,3.25,18,22.5,2.41,1.04,1.94,0.036,3.4,14.0,NORMAL,NORMAL,22,95.65
seq_01_normal_flow_a.mp4,66,3.3,18,22.5,2.38,0.94,1.46,0.044,4.4,14.4,NORMAL,NORMAL,22,99.07
seq_01_normal_flow_a.mp4,67,3.35,19,22.9,2.78,0.96,1.4,0.04,3.5,14.8,NORMAL,NORMAL,22,99.92
seq_01_normal_flow_a.mp4,68,3.4,19,22.9,2.77,0.94,1.59,0.074,5.8,15.3,NORMAL,NORMAL,22,97.17
seq_01_normal_flow_a.mp4,69,3.45,18,21.9,-0.55,1.38,9.4,0.054,16.2,15.5,NORMAL,NORMAL,22,98.13
seq_01_normal_flow_a.mp4,70,3.5,18,21.9,-0.55,1.0,1.49,0.041,4.0,15.4,NORMAL,NORMAL,22,100.23
seq_01_normal_flow_a.mp4,71,3.55,18,21.9,-0.61,0.92,1.26,0.039,3.4,15.0,NORMAL,NORMAL,22,101.71
seq_01_normal_flow_a.mp4,72,3.6,18,21.9,-0.58,0.91,1.31,0.088,7.9,14.7,NORMAL,NORMAL,22,110.03
seq_01_normal_flow_a.mp4,73,3.65,18,21.9,-0.61,0.97,1.52,0.028,2.7,14.4,NORMAL,NORMAL,22,109.08
seq_01_normal_flow_a.mp4,74,3.7,18,21.9,-0.61,0.9,1.24,0.061,5.8,14.0,NORMAL,NORMAL,22,109.24
seq_01_normal_flow_a.mp4,75,3.75,18,21.9,-0.61,0.94,1.29,0.035,2.9,13.7,NORMAL,NORMAL,22,107.1
seq_01_normal_flow_a.mp4,76,3.8,18,21.9,-1.02,0.89,1.51,0.074,7.3,13.3,NORMAL,NORMAL,22,99.3
seq_01_normal_flow_a.mp4,77,3.85,18,21.9,-1.04,1.0,1.58,0.039,3.4,13.3,NORMAL,NORMAL,22,95.29
seq_01_normal_flow_a.mp4,78,3.9,18,21.9,0.0,0.99,1.45,0.039,3.1,13.2,NORMAL,NORMAL,22,94.0
seq_01_normal_flow_a.mp4,79,3.95,17,20.7,-1.2,1.46,8.66,0.084,19.0,13.2,NORMAL,NORMAL,22,95.92
seq_01_normal_flow_a.mp4,80,4.0,17,20.6,-1.22,1.0,1.6,0.031,3.2,13.2,NORMAL,NORMAL,22,96.27
seq_01_normal_flow_a.mp4,81,4.05,17,20.7,-1.2,1.06,1.71,0.032,3.2,13.2,NORMAL,NORMAL,22,97.21
seq_01_normal_flow_a.mp4,82,4.1,17,20.7,-1.17,0.97,1.43,0.033,2.9,13.2,NORMAL,NORMAL,22,114.33
seq_01_normal_flow_a.mp4,83,4.15,17,20.7,-1.2,0.95,1.49,0.05,4.7,13.2,NORMAL,NORMAL,22,125.74
seq_01_normal_flow_a.mp4,84,4.2,18,21.8,-0.09,1.3,8.99,0.05,3.3,13.3,NORMAL,NORMAL,22,119.75
seq_01_normal_flow_a.mp4,85,4.25,18,21.8,-0.1,0.98,1.49,0.051,5.0,13.3,NORMAL,NORMAL,22,122.42
seq_01_normal_flow_a.mp4,86,4.3,19,22.9,1.01,1.17,4.48,0.046,7.3,13.4,NORMAL,NORMAL,22,118.88
seq_01_normal_flow_a.mp4,87,4.35,19,22.9,1.01,0.93,1.47,0.04,4.3,13.3,NORMAL,NORMAL,22,103.62
seq_01_normal_flow_a.mp4,88,4.4,19,22.9,2.19,0.96,1.68,0.046,4.1,13.3,NORMAL,NORMAL,22,100.43
seq_01_normal_flow_a.mp4,89,4.45,19,22.9,2.21,0.97,1.7,0.051,5.2,13.4,NORMAL,NORMAL,22,101.66
seq_01_normal_flow_a.mp4,90,4.5,19,22.9,2.19,0.98,1.68,0.019,1.8,13.7,NORMAL,NORMAL,22,99.96
seq_01_normal_flow_a.mp4,91,4.55,19,22.8,2.15,0.96,1.49,0.07,6.5,14.1,NORMAL,NORMAL,22,98.33
seq_01_normal_flow_a.mp4,92,4.6,19,22.8,2.18,0.92,1.35,0.047,4.2,14.4,NORMAL,NORMAL,22,101.17
seq_01_normal_flow_a.mp4,93,4.65,19,22.8,1.06,0.94,1.56,0.068,6.2,14.7,NORMAL,NORMAL,22,98.29
seq_01_normal_flow_a.mp4,94,4.7,19,22.8,1.06,0.97,1.6,0.032,3.0,14.8,NORMAL,NORMAL,22,98.43
seq_01_normal_flow_a.mp4,95,4.75,19,22.8,-0.05,0.98,1.53,0.063,5.3,14.8,NORMAL,NORMAL,22,95.83
seq_01_normal_flow_a.mp4,96,4.8,19,22.8,-0.05,0.95,1.34,0.027,2.6,14.7,NORMAL,NORMAL,22,98.25
seq_01_normal_flow_a.mp4,97,4.85,19,22.8,-0.05,0.95,1.28,0.044,4.7,14.6,NORMAL,NORMAL,22,98.29
seq_01_normal_flow_a.mp4,98,4.9,19,22.8,-0.05,0.92,1.53,0.035,3.2,14.3,NORMAL,NORMAL,22,98.27
seq_01_normal_flow_a.mp4,99,4.95,19,22.8,-0.06,1.01,1.58,0.051,5.3,14.1,NORMAL,NORMAL,22,101.19
seq_01_normal_flow_a.mp4,100,5.0,19,22.8,-0.05,0.96,1.49,0.011,1.0,13.7,NORMAL,NORMAL,22,97.07
seq_01_normal_flow_a.mp4,101,5.05,20,23.8,0.97,1.34,6.76,0.095,19.0,13.6,NORMAL,NORMAL,22,96.26
seq_01_normal_flow_a.mp4,102,5.1,20,23.8,0.96,0.96,1.52,0.039,3.6,13.4,NORMAL,NORMAL,22,97.55
seq_01_normal_flow_a.mp4,103,5.15,20,23.8,0.97,1.0,1.63,0.03,3.0,13.5,NORMAL,NORMAL,22,100.37
seq_01_normal_flow_a.mp4,104,5.2,20,23.8,0.97,1.02,1.64,0.024,2.4,13.5,NORMAL,NORMAL,22,97.9
seq_01_normal_flow_a.mp4,105,5.25,20,23.8,0.96,1.05,1.78,0.05,4.8,13.6,NORMAL,NORMAL,22,94.81
seq_01_normal_flow_a.mp4,106,5.3,20,23.8,0.97,1.02,1.66,0.017,1.5,13.8,NORMAL,NORMAL,22,96.32
seq_01_normal_flow_a.mp4,107,5.35,20,23.8,0.97,0.93,1.51,0.033,3.7,13.9,NORMAL,NORMAL,22,94.14
seq_01_normal_flow_a.mp4,108,5.4,20,23.8,1.0,0.92,1.36,0.077,6.4,14.0,NORMAL,NORMAL,22,95.84
seq_01_normal_flow_a.mp4,109,5.45,20,23.8,1.0,0.95,1.55,0.042,3.8,14.1,NORMAL,NORMAL,22,92.86
seq_01_normal_flow_a.mp4,110,5.5,20,23.8,-0.05,1.01,1.59,0.026,2.7,14.0,NORMAL,NORMAL,22,97.49
seq_01_normal_flow_a.mp4,111,5.55,20,23.7,-0.09,1.01,1.53,0.043,4.2,13.9,NORMAL,NORMAL,22,95.49
seq_01_normal_flow_a.mp4,112,5.6,20,23.7,-0.09,0.95,1.55,0.058,5.3,13.8,NORMAL,NORMAL,22,101.4
seq_01_normal_flow_a.mp4,113,5.65,19,22.6,-1.21,1.08,3.93,0.085,11.2,13.5,NORMAL,NORMAL,22,115.18
seq_01_normal_flow_a.mp4,114,5.7,19,22.6,-1.19,0.94,1.66,0.035,3.0,13.3,NORMAL,NORMAL,22,103.11
seq_01_normal_flow_a.mp4,115,5.75,19,22.5,-1.26,1.45,8.41,0.101,21.1,13.1,NORMAL,NORMAL,22,101.21
seq_01_normal_flow_a.mp4,116,5.8,19,22.4,-1.41,0.98,1.54,0.052,4.3,13.0,NORMAL,NORMAL,22,96.66
seq_01_normal_flow_a.mp4,117,5.85,19,22.3,-1.45,0.93,1.35,0.059,5.8,13.0,NORMAL,NORMAL,22,99.97
seq_01_normal_flow_a.mp4,118,5.9,19,22.3,-1.45,0.99,1.58,0.037,3.5,13.0,NORMAL,NORMAL,22,96.44
seq_01_normal_flow_a.mp4,119,5.95,19,22.3,-1.48,0.98,1.65,0.065,6.0,13.0,NORMAL,NORMAL,22,96.76
seq_01_normal_flow_a.mp4,120,6.0,19,22.3,-1.41,0.96,1.55,0.052,5.0,13.1,NORMAL,NORMAL,22,96.98
seq_01_normal_flow_a.mp4,121,6.05,19,22.3,-1.41,0.97,1.37,0.036,3.5,13.1,NORMAL,NORMAL,22,98.51
seq_01_normal_flow_a.mp4,122,6.1,19,22.1,-0.44,0.94,1.49,0.054,5.2,13.0,NORMAL,NORMAL,22,100.27
seq_01_normal_flow_a.mp4,123,6.15,20,23.2,0.6,1.13,4.77,0.052,5.2,13.0,NORMAL,NORMAL,22,97.12
seq_01_normal_flow_a.mp4,124,6.2,20,23.2,0.64,0.91,1.36,0.04,3.9,13.0,NORMAL,NORMAL,22,103.92
seq_01_normal_flow_a.mp4,125,6.25,20,23.2,0.79,0.95,1.31,0.051,4.9,13.0,NORMAL,NORMAL,22,102.72
seq_01_normal_flow_a.mp4,126,6.3,20,23.2,0.81,0.93,1.44,0.039,3.5,13.0,NORMAL,NORMAL,22,99.44
seq_01_normal_flow_a.mp4,127,6.35,20,23.7,1.38,1.89,17.01,0.101,34.7,13.0,NORMAL,NORMAL,22,97.41
seq_01_normal_flow_a.mp4,128,6.4,20,23.7,1.44,0.95,1.39,0.077,6.5,13.1,NORMAL,NORMAL,22,99.83
seq_01_normal_flow_a.mp4,129,6.45,20,23.8,1.46,1.01,1.77,0.035,3.3,13.4,NORMAL,NORMAL,22,97.75
seq_01_normal_flow_a.mp4,130,6.5,20,23.7,1.44,1.0,1.53,0.028,2.8,13.8,NORMAL,NORMAL,22,99.24
seq_01_normal_flow_a.mp4,131,6.55,20,23.7,1.58,1.01,1.59,0.06,5.3,14.1,NORMAL,NORMAL,22,102.38
seq_01_normal_flow_a.mp4,132,6.6,20,23.7,0.54,0.98,1.85,0.037,3.2,14.2,NORMAL,NORMAL,22,103.7
seq_01_normal_flow_a.mp4,133,6.65,19,22.7,-0.45,1.22,7.95,0.063,16.3,14.1,NORMAL,NORMAL,22,96.62
seq_01_normal_flow_a.mp4,134,6.7,19,22.7,-0.45,0.92,1.52,0.019,1.9,14.1,NORMAL,NORMAL,22,99.03
seq_01_normal_flow_a.mp4,135,6.75,19,22.7,-0.46,0.99,1.7,0.036,3.5,13.9,NORMAL,NORMAL,22,99.75
seq_01_normal_flow_a.mp4,136,6.8,19,22.7,-1.03,0.95,1.59,0.08,7.2,13.6,NORMAL,NORMAL,22,102.47
seq_01_normal_flow_a.mp4,137,6.85,18,21.6,-2.12,1.28,7.36,0.049,13.1,13.1,NORMAL,NORMAL,22,103.27
seq_01_normal_flow_a.mp4,138,6.9,18,21.6,-2.15,0.94,1.53,0.057,5.7,12.9,NORMAL,NORMAL,22,100.64
seq_01_normal_flow_a.mp4,139,6.95,18,21.6,-2.13,0.95,1.64,0.077,6.7,12.9,NORMAL,NORMAL,22,104.23
seq_01_normal_flow_a.mp4,140,7.0,17,20.4,-3.33,1.31,8.04,0.074,17.2,12.9,NORMAL,NORMAL,22,103.01
seq_01_normal_flow_a.mp4,141,7.05,17,20.4,-3.31,0.94,1.88,0.053,4.6,12.9,NORMAL,NORMAL,22,100.27
seq_01_normal_flow_a.mp4,142,7.1,17,20.4,-2.32,0.9,1.32,0.031,3.2,12.8,NORMAL,NORMAL,22,104.53
seq_01_normal_flow_a.mp4,143,7.15,17,20.4,-2.32,0.91,1.23,0.029,2.3,12.8,NORMAL,NORMAL,22,107.78
seq_01_normal_flow_a.mp4,144,7.2,17,20.4,-2.32,0.93,1.35,0.102,9.2,12.8,NORMAL,NORMAL,22,111.05
seq_01_normal_flow_a.mp4,145,7.25,17,20.4,-2.32,0.93,1.62,0.036,2.9,12.8,NORMAL,NORMAL,22,101.5
seq_01_normal_flow_a.mp4,146,7.3,17,20.4,-1.22,0.91,1.46,0.066,6.3,12.8,NORMAL,NORMAL,22,98.69
seq_01_normal_flow_a.mp4,147,7.35,16,19.3,-2.32,2.47,32.72,0.112,27.6,12.9,NORMAL,NORMAL,22,100.4
seq_01_normal_flow_a.mp4,148,7.4,16,19.3,-2.32,0.94,1.47,0.058,6.0,12.9,NORMAL,NORMAL,22,100.1
seq_01_normal_flow_a.mp4,149,7.45,16,19.3,-1.13,0.89,1.39,0.034,3.0,12.9,NORMAL,NORMAL,22,101.4
seq_01_normal_flow_a.mp4,150,7.5,16,19.3,-1.15,0.91,1.25,0.039,4.0,12.8,NORMAL,NORMAL,22,98.57
seq_01_normal_flow_a.mp4,151,7.55,16,19.9,-0.45,1.2,9.5,0.027,2.7,12.8,NORMAL,NORMAL,22,96.72
seq_01_normal_flow_a.mp4,152,7.6,16,20.0,-0.43,0.96,1.71,0.039,3.6,12.9,NORMAL,NORMAL,22,98.68
seq_01_normal_flow_a.mp4,153,7.65,16,19.9,-0.45,0.95,1.5,0.044,3.3,12.9,NORMAL,NORMAL,22,101.46
seq_01_normal_flow_a.mp4,154,7.7,16,19.9,-0.45,0.95,1.48,0.093,7.6,12.9,NORMAL,NORMAL,22,107.12
seq_01_normal_flow_a.mp4,155,7.75,17,21.2,0.83,1.33,6.91,0.038,3.9,13.0,NORMAL,NORMAL,22,106.57
seq_01_normal_flow_a.mp4,156,7.8,17,21.2,1.94,0.99,1.57,0.026,2.4,12.8,NORMAL,NORMAL,22,99.86
seq_01_normal_flow_a.mp4,157,7.85,17,21.2,1.88,0.95,1.63,0.058,5.8,12.8,NORMAL,NORMAL,22,97.75
seq_01_normal_flow_a.mp4,158,7.9,17,21.1,1.86,0.91,1.3,0.041,3.6,13.0,NORMAL,NORMAL,22,96.53
seq_01_normal_flow_a.mp4,159,7.95,17,21.1,1.86,0.94,1.54,0.022,2.2,13.4,NORMAL,NORMAL,22,98.58
seq_01_normal_flow_a.mp4,160,8.0,17,21.1,1.17,0.96,1.55,0.06,5.6,13.6,NORMAL,NORMAL,22,100.29
seq_01_normal_flow_a.mp4,161,8.05,17,21.1,1.14,0.97,1.78,0.049,4.3,13.8,NORMAL,NORMAL,22,99.75
seq_01_normal_flow_a.mp4,162,8.1,17,21.1,1.14,0.92,1.48,0.053,5.0,13.9,NORMAL,NORMAL,22,100.58
seq_01_normal_flow_a.mp4,163,8.15,16,20.0,0.04,1.07,2.39,0.058,7.4,14.0,NORMAL,NORMAL,22,98.08
seq_01_normal_flow_a.mp4,164,8.2,16,19.9,-1.28,0.99,1.59,0.062,5.8,13.9,NORMAL,NORMAL,22,100.36
seq_01_normal_flow_a.mp4,165,8.25,16,19.9,-1.27,0.94,1.44,0.054,4.7,13.6,NORMAL,NORMAL,22,95.27
seq_01_normal_flow_a.mp4,166,8.3,16,19.9,-1.25,0.94,1.59,0.042,3.7,13.3,NORMAL,NORMAL,22,98.72
seq_01_normal_flow_a.mp4,167,8.35,16,19.9,-1.21,0.92,1.49,0.059,5.7,12.9,NORMAL,NORMAL,22,100.3
seq_01_normal_flow_a.mp4,168,8.4,16,19.9,-1.25,0.92,1.3,0.044,3.5,12.7,NORMAL,NORMAL,22,98.49
seq_01_normal_flow_a.mp4,169,8.45,16,19.9,-1.21,0.91,1.44,0.054,5.1,12.6,NORMAL,NORMAL,22,98.6
seq_01_normal_flow_a.mp4,170,8.5,16,19.9,-1.25,0.96,1.42,0.055,4.6,12.6,NORMAL,NORMAL,22,97.47
seq_01_normal_flow_a.mp4,171,8.55,16,19.9,-1.21,0.96,1.39,0.035,3.5,12.6,NORMAL,NORMAL,22,98.38
seq_01_normal_flow_a.mp4,172,8.6,18,21.9,1.96,1.34,11.39,0.107,9.5,12.6,NORMAL,NORMAL,22,96.56
seq_01_normal_flow_a.mp4,173,8.65,17,20.6,0.69,1.67,16.41,0.077,32.2,12.8,NORMAL,NORMAL,22,99.02
seq_01_normal_flow_a.mp4,174,8.7,17,20.6,0.63,0.91,1.31,0.049,4.3,12.8,NORMAL,NORMAL,22,98.44
seq_01_normal_flow_a.mp4,175,8.75,16,19.3,-0.66,1.61,15.39,0.129,34.9,12.9,NORMAL,NORMAL,22,106.79
seq_01_normal_flow_a.mp4,176,8.8,17,20.5,0.57,1.17,7.4,0.029,4.8,13.0,NORMAL,NORMAL,22,101.35
seq_01_normal_flow_a.mp4,177,8.85,17,20.5,0.58,0.91,1.56,0.09,7.9,13.0,NORMAL,NORMAL,22,98.64
seq_01_normal_flow_a.mp4,178,8.9,17,20.5,0.57,1.01,1.6,0.042,3.5,13.1,NORMAL,NORMAL,22,99.06
seq_01_normal_flow_a.mp4,179,8.95,17,20.4,0.57,0.96,1.49,0.018,1.8,13.2,NORMAL,NORMAL,22,100.25
seq_01_normal_flow_a.mp4,180,9.0,17,20.4,0.57,1.07,1.8,0.064,4.9,13.5,NORMAL,NORMAL,22,100.35
seq_01_normal_flow_a.mp4,181,9.05,17,20.4,-1.53,1.0,1.68,0.053,5.0,13.4,NORMAL,NORMAL,22,103.5
seq_01_normal_flow_a.mp4,182,9.1,17,20.4,-0.25,1.01,1.83,0.021,2.1,13.0,NORMAL,NORMAL,22,105.96
seq_01_normal_flow_a.mp4,183,9.15,18,21.5,0.92,1.22,4.54,0.029,3.6,12.9,NORMAL,NORMAL,22,104.59
seq_01_normal_flow_a.mp4,184,9.2,18,21.5,2.29,0.93,1.39,0.087,7.2,13.0,NORMAL,NORMAL,22,108.08
seq_01_normal_flow_a.mp4,185,9.25,18,21.5,1.0,0.95,1.5,0.055,4.9,13.2,NORMAL,NORMAL,22,104.97
seq_01_normal_flow_a.mp4,186,9.3,18,21.5,1.05,0.97,1.67,0.049,4.5,13.2,NORMAL,NORMAL,22,102.24
seq_01_normal_flow_a.mp4,187,9.35,17,20.1,-0.36,1.5,10.96,0.048,6.6,13.1,NORMAL,NORMAL,22,96.81
seq_01_normal_flow_a.mp4,188,9.4,17,20.1,-0.34,0.97,1.5,0.068,6.2,13.0,NORMAL,NORMAL,22,99.2
seq_01_normal_flow_a.mp4,189,9.45,17,20.1,-0.35,0.92,1.44,0.023,2.3,12.9,NORMAL,NORMAL,22,96.54
seq_01_normal_flow_a.mp4,190,9.5,17,20.0,-0.37,1.0,1.79,0.06,5.4,12.8,NORMAL,NORMAL,22,96.26
seq_01_normal_flow_a.mp4,191,9.55,17,20.0,-0.38,0.97,1.48,0.055,5.3,12.9,NORMAL,NORMAL,22,109.28
