video,frame_id,timestamp_sec,person_count,density_pct,density_change_rate,mean_motion_speed,max_motion_speed,direction_variance,flow_irregularity,heuristic_risk_score,heuristic_risk_level,ground_truth_risk_level,ground_truth_person_count
seq_04_rapid_panic_dispersion.mp4,164,8.2,0,0.0,0.0,0.0,0.0,0.0,0.0,27.2,NORMAL,CRITICAL,22
seq_04_rapid_panic_dispersion.mp4,165,8.25,0,0.0,0.0,0.0,0.0,0.0,0.0,26.6,NORMAL,CRITICAL,22
seq_04_rapid_panic_dispersion.mp4,166,8.3,0,0.0,0.0,0.0,0.0,0.0,0.0,26.1,NORMAL,CRITICAL,22
seq_04_rapid_panic_dispersion.mp4,167,8.35,0,0.0,0.0,0.0,0.0,0.0,0.0,25.5,NORMAL,CRITICAL,22
seq_04_rapid_panic_dispersion.mp4,168,8.4,0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,NORMAL,CRITICAL,22
seq_04_rapid_panic_dispersion.mp4,169,8.45,0,0.0,0.0,0.0,0.0,0.0,0.0,24.5,NORMAL,CRITICAL,22
seq_04_rapid_panic_dispersion.mp4,170,8.5,0,0.0,0.0,0.0,0.0,0.0,0.0,23.9,NORMAL,CRITICAL,22
seq_04_rapid_panic_dispersion.mp4,171,8.55,0,0.0,0.0,0.0,0.0,0.0,0.0,23.4,NORMAL,CRITICAL,22
seq_04_rapid_panic_dispersion.mp4,172,8.6,0,0.0,0.0,0.0,0.0,0.0,0.0,22.8,NORMAL,CRITICAL,22
seq_04_rapid_panic_dispersion.mp4,173,8.65,0,0.0,0.0,0.0,0.0,0.0,0.0,22.3,NORMAL,CRITICAL,22
seq_04_rapid_panic_dispersion.mp4,174,8.7,0,0.0,0.0,0.0,0.0,0.0,0.0,21.8,NORMAL,CRITICAL,22
seq_04_rapid_panic_dispersion.mp4,175,8.75,0,0.0,0.0,0.0,0.0,0.0,0.0,21.3,NORMAL,CRITICAL,22
seq_04_rapid_panic_dispersion.mp4,176,8.8,0,0.0,0.0,0.0,0.0,0.0,0.0,20.7,NORMAL,CRITICAL,22
seq_04_rapid_panic_dispersion.mp4,177,8.85,0,0.0,0.0,0.0,0.0,0.0,0.0,20.2,NORMAL,CRITICAL,22
seq_04_rapid_panic_dispersion.mp4,178,8.9,0,0.0,0.0,0.0,0.0,0.0,0.0,19.6,NORMAL,CRITICAL,22
seq_04_rapid_panic_dispersion.mp4,179,8.95,0,0.0,0.0,0.0,0.0,0.0,0.0,19.1,NORMAL,CRITICAL,22
seq_04_rapid_panic_dispersion.mp4,180,9.0,0,0.0,0.0,0.0,0.0,0.0,0.0,18.6,NORMAL,CRITICAL,22
seq_04_rapid_panic_dispersion.mp4,181,9.05,0,0.0,0.0,0.0,0.0,0.0,0.0,18.2,NORMAL,CRITICAL,22
seq_04_rapid_panic_dispersion.mp4,182,9.1,0,0.0,0.0,0.0,0.0,0.0,0.0,17.7,NORMAL,CRITICAL,22
seq_04_rapid_panic_dispersion.mp4,183,9.15,0,0.0,0.0,0.0,0.0,0.0,0.0,17.3,NORMAL,CRITICAL,22
seq_04_rapid_panic_dispersion.mp4,184,9.2,0,0.0,0.0,0.0,0.0,0.0,0.0,16.8,NORMAL,CRITICAL,22
seq_04_rapid_panic_dispersion.mp4,185,9.25,0,0.0,0.0,0.0,0.0,0.0,0.0,16.4,NORMAL,CRITICAL,22
seq_04_rapid_panic_dispersion.mp4,186,9.3,0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,NORMAL,CRITICAL,22
seq_04_rapid_panic_dispersion.mp4,187,9.35,0,0.0,0.0,0.0,0.0,0.0,0.0,15.5,NORMAL,CRITICAL,22
seq_04_rapid_panic_dispersion.mp4,188,9.4,0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,NORMAL,CRITICAL,22
seq_04_rapid_panic_dispersion.mp4,189,9.45,0,0.0,0.0,0.0,0.0,0.0,0.0,14.6,NORMAL,CRITICAL,22
seq_04_rapid_panic_dispersion.mp4,190,9.5,0,0.0,0.0,0.0,0.0,0.0,0.0,14.1,NORMAL,CRITICAL,22
seq_04_rapid_panic_dispersion.mp4,191,9.55,0,0.0,0.0,0.0,0.0,0.0,0.0,13.6,NORMAL,CRITICAL,22
seq_04_rapid_panic_dispersion.mp4,192,9.6,0,0.0,0.0,0.0,0.0,0.0,0.0,13.2,NORMAL,CRITICAL,22
seq_04_rapid_panic_dispersion.mp4,193,9.65,0,0.0,0.0,0.0,0.0,0.0,0.0,12.7,NORMAL,CRITICAL,22
seq_04_rapid_panic_dispersion.mp4,194,9.7,0,0.0,0.0,0.0,0.0,0.0,0.0,12.3,NORMAL,CRITICAL,22
seq_04_rapid_panic_dispersion.mp4,195,9.75,0,0.0,0.0,0.0,0.0,0.0,0.0,11.8,NORMAL,CRITICAL,22
seq_04_rapid_panic_dispersion.mp4,196,9.8,0,0.0,0.0,0.0,0.0,0.0,0.0,11.4,NORMAL,CRITICAL,22
seq_04_rapid_panic_dispersion.mp4,197,9.85,0,0.0,0.0,0.0,0.0,0.0,0.0,10.8,NORMAL,CRITICAL,22
seq_04_rapid_panic_dispersion.mp4,198,9.9,0,0.0,0.0,0.0,0.0,0.0,0.0,10.4,NORMAL,CRITICAL,22
seq_04_rapid_panic_dispersion.mp4,199,9.95,0,0.0,0.0,0.0,0.0,0.0,0.0,9.8,NORMAL,CRITICAL,22
seq_05_dense_standstill.mp4,0,0.0,24,52.6,52.6,4.63,11.22,0.971,96.0,15.7,NORMAL,WARNING,55
seq_05_dense_standstill.mp4,1,0.05,24,52.6,52.62,0.55,0.85,0.777,76.0,18.1,NORMAL,WARNING,55
seq_05_dense_standstill.mp4,2,0.1,22,43.8,43.81,0.59,0.87,0.809,79.3,20.6,NORMAL,WARNING,55
seq_05_dense_standstill.mp4,3,0.15,22,43.7,43.7,0.6,0.93,0.795,78.7,25.6,NORMAL,WARNING,55
seq_05_dense_standstill.mp4,4,0.2,23,43.4,43.37,0.6,0.85,0.808,78.5,30.6,NORMAL,WARNING,55
seq_05_dense_standstill.mp4,5,0.25,22,43.2,43.2,0.61,0.89,0.759,78.2,35.5,WARNING,WARNING,55
seq_05_dense_standstill.mp4,6,0.3,22,49.0,48.98,0.6,0.8,0.787,81.1,41.1,WARNING,WARNING,55
seq_05_dense_standstill.mp4,7,0.35,22,49.2,49.19,0.55,0.73,0.553,55.8,42.0,WARNING,WARNING,55
seq_05_dense_standstill.mp4,8,0.4,22,49.2,49.22,0.6,0.95,0.659,66.6,42.3,WARNING,WARNING,55
seq_05_dense_standstill.mp4,9,0.45,22,49.2,-3.39,0.63,0.98,0.605,55.3,41.8,WARNING,WARNING,55
seq_05_dense_standstill.mp4,10,0.5,23,48.7,-3.93,0.59,0.84,0.638,64.3,41.2,WARNING,WARNING,55
seq_05_dense_standstill.mp4,11,0.55,23,48.8,5.01,0.6,0.84,0.651,66.7,39.8,WARNING,WARNING,55
seq_05_dense_standstill.mp4,12,0.6,23,48.9,5.19,0.64,1.02,0.547,52.3,35.8,WARNING,WARNING,55
seq_05_dense_standstill.mp4,13,0.65,21,43.7,0.32,0.59,0.83,0.532,51.8,31.3,WARNING,WARNING,55
seq_05_dense_standstill.mp4,14,0.7,23,49.5,6.26,0.65,0.95,0.81,84.6,27.5,NORMAL,WARNING,55
seq_05_dense_standstill.mp4,15,0.75,23,49.2,0.22,0.6,0.82,0.765,78.1,23.1,NORMAL,WARNING,55
seq_05_dense_standstill.mp4,16,0.8,24,49.0,-0.15,0.58,0.78,0.758,72.8,18.0,NORMAL,WARNING,55
seq_05_dense_standstill.mp4,17,0.85,24,49.0,-0.22,0.6,0.91,0.717,69.4,13.1,NORMAL,WARNING,55
seq_05_dense_standstill.mp4,18,0.9,24,48.9,-0.33,0.57,0.85,0.947,93.6,11.9,NORMAL,WARNING,55
seq_05_dense_standstill.mp4,19,0.95,24,49.0,0.27,0.62,0.86,0.837,85.0,12.7,NORMAL,WARNING,55
seq_05_dense_standstill.mp4,20,1.0,23,49.4,0.53,0.57,0.84,0.683,69.4,13.2,NORMAL,WARNING,55
seq_05_dense_standstill.mp4,21,1.05,23,49.3,0.37,0.59,0.82,0.662,61.6,13.5,NORMAL,WARNING,55
seq_05_dense_standstill.mp4,22,1.1,23,49.2,5.51,0.62,0.86,0.775,79.1,14.0,NORMAL,WARNING,55
seq_05_dense_standstill.mp4,23,1.15,21,43.6,-5.87,0.61,0.94,0.927,96.9,14.4,NORMAL,WARNING,55
seq_05_dense_standstill.mp4,24,1.2,24,48.9,-0.25,0.59,0.96,0.863,82.7,14.7,NORMAL,WARNING,55
seq_05_dense_standstill.mp4,25,1.25,22,43.1,-5.91,0.6,0.91,0.591,57.2,15.1,NORMAL,WARNING,55
seq_05_dense_standstill.mp4,26,1.3,22,43.1,-5.89,0.63,0.99,0.64,69.7,15.5,NORMAL,WARNING,55
seq_05_dense_standstill.mp4,27,1.35,22,43.1,-5.74,0.62,1.01,0.928,97.6,16.1,NORMAL,WARNING,55
seq_05_dense_standstill.mp4,28,1.4,22,43.1,-5.82,0.6,0.94,0.657,62.5,16.6,NORMAL,WARNING,55
seq_05_dense_standstill.mp4,29,1.45,23,42.7,-6.62,0.61,0.97,0.725,70.3,16.7,NORMAL,WARNING,55
seq_05_dense_standstill.mp4,30,1.5,23,42.9,-6.32,0.64,1.03,0.782,80.2,17.4,NORMAL,WARNING,55
seq_05_dense_standstill.mp4,31,1.55,23,42.9,-6.3,0.6,0.82,0.904,92.3,18.1,NORMAL,WARNING,55
seq_05_dense_standstill.mp4,32,1.6,23,43.1,-0.44,0.61,0.92,0.814,79.4,18.6,NORMAL,WARNING,55
seq_05_dense_standstill.mp4,33,1.65,24,48.6,-0.34,0.62,1.01,0.887,87.2,19.3,NORMAL,WARNING,55
seq_05_dense_standstill.mp4,34,1.7,25,48.7,5.53,0.56,0.79,0.821,79.6,19.9,NORMAL,WARNING,55
seq_05_dense_standstill.mp4,35,1.75,21,43.3,0.19,0.58,0.79,0.723,72.4,20.4,NORMAL,WARNING,55
seq_05_dense_standstill.mp4,36,1.8,23,49.0,5.82,0.64,0.94,0.82,83.9,21.0,NORMAL,WARNING,55
seq_05_dense_standstill.mp4,37,1.85,21,43.0,-0.12,0.59,0.85,0.506,48.4,21.3,NORMAL,WARNING,55
seq_05_dense_standstill.mp4,38,1.9,24,49.0,6.29,0.59,0.96,0.736,74.7,21.9,NORMAL,WARNING,55
seq_05_dense_standstill.mp4,39,1.95,25,49.0,6.03,0.64,0.93,0.855,87.8,22.9,NORMAL,WARNING,55
seq_05_dense_standstill.mp4,40,2.0,25,49.0,6.06,0.63,0.93,0.904,87.7,24.0,NORMAL,WARNING,55
seq_05_dense_standstill.mp4,41,2.05,24,48.8,5.66,0.61,0.82,0.772,74.7,25.0,NORMAL,WARNING,55
seq_05_dense_standstill.mp4,42,2.1,24,48.9,0.31,0.57,0.76,0.81,80.3,25.6,NORMAL,WARNING,55
seq_05_dense_standstill.mp4,43,2.15,25,48.8,0.17,0.6,0.85,0.616,59.4,26.1,NORMAL,WARNING,55
seq_05_dense_standstill.mp4,44,2.2,24,48.7,5.35,0.61,0.87,0.755,76.2,26.7,NORMAL,WARNING,55
seq_05_dense_standstill.mp4,45,2.25,25,48.8,-0.16,0.55,0.81,0.826,82.3,27.3,NORMAL,WARNING,55
seq_05_dense_standstill.mp4,46,2.3,25,48.8,5.82,0.54,0.67,0.742,72.9,27.8,NORMAL,WARNING,55
seq_05_dense_standstill.mp4,47,2.35,25,48.8,-0.23,0.6,0.79,0.781,74.1,28.4,NORMAL,WARNING,55
seq_05_dense_standstill.mp4,48,2.4,25,48.7,-0.28,0.59,0.81,0.846,83.8,28.8,NORMAL,WARNING,55
seq_05_dense_standstill.mp4,49,2.45,25,48.7,-0.29,0.6,0.81,0.658,64.3,29.1,NORMAL,WARNING,55
seq_05_dense_standstill.mp4,50,2.5,25,48.6,-0.18,0.58,0.77,0.782,75.0,29.4,NORMAL,WARNING,55
seq_05_dense_standstill.mp4,51,2.55,25,48.5,-0.43,0.6,0.86,0.688,66.7,29.7,NORMAL,WARNING,55
seq_05_dense_standstill.mp4,52,2.6,26,52.2,3.36,0.6,0.97,0.889,91.9,30.5,NORMAL,WARNING,55
seq_05_dense_standstill.mp4,53,2.65,26,52.3,3.67,0.6,0.79,0.599,60.0,31.1,WARNING,WARNING,55
seq_05_dense_standstill.mp4,54,2.7,25,48.0,-0.76,0.62,0.97,0.981,96.6,31.6,WARNING,WARNING,55
seq_05_dense_standstill.mp4,55,2.75,25,48.2,-0.65,0.58,0.9,0.743,73.8,32.1,WARNING,WARNING,55
seq_05_dense_standstill.mp4,56,2.8,26,52.3,3.5,0.6,0.8,0.685,67.7,32.6,WARNING,WARNING,55
seq_05_dense_standstill.mp4,57,2.85,25,49.0,0.32,0.62,0.93,0.684,66.5,33.1,WARNING,WARNING,55
seq_05_dense_standstill.mp4,58,2.9,24,44.7,-4.0,0.57,0.76,0.708,71.2,33.6,WARNING,WARNING,55
seq_05_dense_standstill.mp4,59,2.95,25,48.0,-0.59,0.63,0.88,0.945,95.7,34.3,WARNING,WARNING,55
seq_05_dense_standstill.mp4,60,3.0,26,52.3,3.81,0.58,0.86,0.796,80.5,35.0,WARNING,WARNING,55
seq_05_dense_standstill.mp4,61,3.05,26,52.2,-0.01,0.62,1.09,0.816,82.2,35.7,WARNING,WARNING,55
seq_05_dense_standstill.mp4,62,3.1,27,51.4,-0.91,0.58,0.97,0.842,84.6,36.1,WARNING,WARNING,55
seq_05_dense_standstill.mp4,63,3.15,26,47.8,-0.19,0.56,0.73,0.703,71.3,36.5,WARNING,WARNING,55
seq_05_dense_standstill.mp4,64,3.2,26,48.1,-0.1,0.6,0.85,0.802,79.4,37.1,WARNING,HIGH RISK,55
seq_05_dense_standstill.mp4,65,3.25,26,47.9,-4.44,0.57,0.81,0.693,70.4,37.5,WARNING,HIGH RISK,55
seq_05_dense_standstill.mp4,66,3.3,27,47.7,-1.31,0.59,0.78,0.861,83.6,38.1,WARNING,HIGH RISK,55
seq_05_dense_standstill.mp4,67,3.35,26,48.0,3.33,0.6,0.77,0.803,76.0,38.7,WARNING,HIGH RISK,55
seq_05_dense_standstill.mp4,68,3.4,26,47.8,-0.22,0.62,0.99,0.781,78.0,39.3,WARNING,HIGH RISK,55
seq_05_dense_standstill.mp4,69,3.45,26,47.8,-4.49,0.62,0.94,0.548,53.7,39.7,WARNING,HIGH RISK,55
seq_05_dense_standstill.mp4,70,3.5,25,47.6,-4.6,0.59,0.82,0.791,79.4,40.3,WARNING,HIGH RISK,55
seq_05_dense_standstill.mp4,71,3.55,26,47.8,-3.61,0.58,0.9,0.516,50.8,40.7,WARNING,HIGH RISK,55
seq_05_dense_standstill.mp4,72,3.6,25,48.7,0.91,0.57,0.78,0.806,80.4,41.3,WARNING,HIGH RISK,55
seq_05_dense_standstill.mp4,73,3.65,23,48.5,0.41,0.59,0.84,0.916,92.3,42.0,WARNING,HIGH RISK,55
seq_05_dense_standstill.mp4,74,3.7,24,52.1,4.23,0.59,0.76,0.845,85.6,42.6,WARNING,HIGH RISK,55
seq_05_dense_standstill.mp4,75,3.75,23,51.5,3.8,0.61,0.91,0.842,84.9,43.3,WARNING,HIGH RISK,55
seq_05_dense_standstill.mp4,76,3.8,22,47.9,-0.08,0.62,0.86,0.905,91.2,44.0,WARNING,HIGH RISK,55
seq_05_dense_standstill.mp4,77,3.85,22,48.0,0.15,0.63,1.01,0.813,84.7,44.6,WARNING,HIGH RISK,55
seq_05_dense_standstill.mp4,78,3.9,21,48.6,0.82,0.6,1.02,0.793,82.7,45.2,WARNING,HIGH RISK,55
seq_05_dense_standstill.mp4,79,3.95,22,49.3,1.73,0.57,0.92,0.83,81.9,45.9,WARNING,HIGH RISK,55
seq_05_dense_standstill.mp4,80,4.0,21,48.6,0.85,0.66,1.04,0.649,61.4,46.7,WARNING,HIGH RISK,55
seq_05_dense_standstill.mp4,81,4.05,22,47.9,-0.82,0.62,0.85,0.692,65.4,47.3,WARNING,HIGH RISK,55
seq_05_dense_standstill.mp4,82,4.1,22,47.9,-0.58,0.59,0.84,0.86,82.3,47.9,WARNING,HIGH RISK,55
seq_05_dense_standstill.mp4,83,4.15,23,47.2,-4.84,0.59,0.83,0.73,70.5,48.3,WARNING,HIGH RISK,55
seq_05_dense_standstill.mp4,84,4.2,21,48.9,-2.64,0.59,0.79,0.725,73.9,48.6,WARNING,HIGH RISK,55
seq_05_dense_standstill.mp4,85,4.25,24,52.3,4.37,0.65,0.95,0.895,90.8,49.3,WARNING,HIGH RISK,55
seq_05_dense_standstill.mp4,86,4.3,23,47.2,-0.75,0.62,0.87,0.604,58.8,49.7,WARNING,HIGH RISK,55
seq_05_dense_standstill.mp4,87,4.35,23,47.2,-1.44,0.61,0.79,0.704,66.7,50.2,WARNING,HIGH RISK,55
seq_05_dense_standstill.mp4,88,4.4,25,50.9,1.53,0.61,0.92,0.744,75.1,50.8,WARNING,HIGH RISK,55
seq_05_dense_standstill.mp4,89,4.45,22,41.7,-6.89,0.62,0.84,0.449,45.0,51.2,HIGH RISK,HIGH RISK,55
seq_05_dense_standstill.mp4,90,4.5,23,47.2,-0.73,0.6,0.92,0.75,73.7,51.7,HIGH RISK,HIGH RISK,55
seq_05_dense_standstill.mp4,91,4.55,24,47.0,-0.89,0.6,0.82,0.596,56.5,52.1,HIGH RISK,HIGH RISK,55
seq_05_dense_standstill.mp4,92,4.6,23,48.0,0.72,0.61,1.04,0.594,57.9,52.5,HIGH RISK,HIGH RISK,55
seq_05_dense_standstill.mp4,93,4.65,24,47.2,-1.64,0.61,0.9,0.821,82.4,53.2,HIGH RISK,HIGH RISK,55
seq_05_dense_standstill.mp4,94,4.7,25,51.7,-0.61,0.64,0.93,0.836,81.4,53.8,HIGH RISK,HIGH RISK,55
seq_05_dense_standstill.mp4,95,4.75,23,48.0,0.75,0.62,0.86,0.673,62.9,54.3,HIGH RISK,HIGH RISK,55
seq_05_dense_standstill.mp4,96,4.8,23,48.0,0.8,0.61,0.87,0.54,53.7,54.7,HIGH RISK,HIGH RISK,55
seq_05_dense_standstill.mp4,97,4.85,24,51.6,0.79,0.6,0.82,0.69,69.7,55.2,HIGH RISK,HIGH RISK,55
seq_05_dense_standstill.mp4,98,4.9,25,51.8,10.04,0.59,0.96,0.753,72.9,55.9,HIGH RISK,HIGH RISK,55
seq_05_dense_standstill.mp4,99,4.95,23,48.3,1.1,0.6,0.97,0.623,62.2,56.6,HIGH RISK,HIGH RISK,55
seq_05_dense_standstill.mp4,100,5.0,25,51.8,4.76,0.62,0.95,0.833,83.6,56.7,HIGH RISK,HIGH RISK,55
seq_05_dense_standstill.mp4,101,5.05,25,51.9,3.91,0.58,0.76,0.724,71.1,56.8,HIGH RISK,HIGH RISK,55
seq_05_dense_standstill.mp4,102,5.1,25,51.8,4.59,0.63,1.01,0.795,80.3,57.0,HIGH RISK,HIGH RISK,55
seq_05_dense_standstill.mp4,103,5.15,26,51.1,-0.54,0.58,0.77,0.633,62.7,56.9,HIGH RISK,HIGH RISK,55
seq_05_dense_standstill.mp4,104,5.2,26,50.9,2.98,0.6,0.99,0.617,61.6,56.9,HIGH RISK,HIGH RISK,55
seq_05_dense_standstill.mp4,105,5.25,25,51.3,3.29,0.62,0.85,0.726,70.1,57.0,HIGH RISK,HIGH RISK,55
seq_05_dense_standstill.mp4,106,5.3,26,51.3,-0.33,0.6,0.89,0.748,71.7,56.9,HIGH RISK,HIGH RISK,55
seq_05_dense_standstill.mp4,107,5.35,25,51.1,-0.67,0.59,0.91,0.758,79.2,57.0,HIGH RISK,HIGH RISK,55
seq_05_dense_standstill.mp4,108,5.4,26,51.3,2.96,0.6,0.78,0.758,72.0,56.8,HIGH RISK,HIGH RISK,55
seq_05_dense_standstill.mp4,109,5.45,25,52.1,0.31,0.65,1.04,0.651,68.2,56.8,HIGH RISK,HIGH RISK,55
seq_05_dense_standstill.mp4,110,5.5,25,52.0,0.13,0.6,0.8,0.742,71.0,56.7,HIGH RISK,HIGH RISK,55
seq_05_dense_standstill.mp4,111,5.55,26,52.2,0.36,0.61,0.93,0.508,50.2,56.5,HIGH RISK,HIGH RISK,55
seq_05_dense_standstill.mp4,112,5.6,26,51.9,0.77,0.61,0.84,0.774,81.4,56.6,HIGH RISK,HIGH RISK,55
seq_05_dense_standstill.mp4,113,5.65,26,52.0,1.06,0.64,0.87,0.755,69.4,56.8,HIGH RISK,HIGH RISK,55
seq_05_dense_standstill.mp4,114,5.7,26,52.0,0.71,0.56,0.8,0.658,65.8,56.6,HIGH RISK,HIGH RISK,55
seq_05_dense_standstill.mp4,115,5.75,27,51.3,-0.04,0.61,0.89,0.841,85.3,56.5,HIGH RISK,HIGH RISK,55
seq_05_dense_standstill.mp4,116,5.8,27,51.0,-0.12,0.6,0.82,0.587,58.9,56.5,HIGH RISK,HIGH RISK,55
seq_05_dense_standstill.mp4,117,5.85,27,51.2,-0.09,0.62,0.88,0.778,76.9,56.5,HIGH RISK,HIGH RISK,55
seq_05_dense_standstill.mp4,118,5.9,26,51.9,-0.16,0.56,0.75,0.648,62.9,56.2,HIGH RISK,HIGH RISK,55
seq_05_dense_standstill.mp4,119,5.95,26,51.9,-0.14,0.56,0.78,0.754,75.2,56.1,HIGH RISK,HIGH RISK,55
seq_05_dense_standstill.mp4,120,6.0,26,51.7,-0.45,0.62,0.94,0.612,56.0,56.0,HIGH RISK,HIGH RISK,55
seq_05_dense_standstill.mp4,121,6.05,26,51.8,-0.12,0.6,0.83,0.958,92.0,56.2,HIGH RISK,HIGH RISK,55
seq_05_dense_standstill.mp4,122,6.1,26,51.9,-0.14,0.55,0.72,0.779,77.4,56.2,HIGH RISK,HIGH RISK,55
seq_05_dense_standstill.mp4,123,6.15,26,52.2,0.17,0.56,0.84,0.81,80.5,56.1,HIGH RISK,HIGH RISK,55
seq_05_dense_standstill.mp4,124,6.2,25,51.5,0.26,0.62,0.93,0.919,94.2,56.1,HIGH RISK,HIGH RISK,55
seq_05_dense_standstill.mp4,125,6.25,25,51.6,0.65,0.59,0.83,0.734,74.6,56.2,HIGH RISK,HIGH RISK,55
seq_05_dense_standstill.mp4,126,6.3,26,51.9,0.73,0.6,0.94,0.839,83.6,56.4,HIGH RISK,HIGH RISK,55
seq_05_dense_standstill.mp4,127,6.35,26,51.8,-0.11,0.59,1.01,0.753,72.8,56.3,HIGH RISK,HIGH RISK,55
seq_05_dense_standstill.mp4,128,6.4,25,51.7,-0.18,0.65,1.15,0.755,77.0,56.4,HIGH RISK,HIGH RISK,55
seq_05_dense_standstill.mp4,129,6.45,25,51.5,-0.19,0.56,0.71,0.885,86.8,56.5,HIGH RISK,HIGH RISK,55
seq_05_dense_standstill.mp4,130,6.5,25,51.7,-0.08,0.57,0.84,0.471,46.2,56.3,HIGH RISK,HIGH RISK,55
seq_05_dense_standstill.mp4,131,6.55,25,51.7,-0.13,0.55,0.78,0.701,70.5,56.2,HIGH RISK,HIGH RISK,55
seq_05_dense_standstill.mp4,132,6.6,25,51.6,-0.61,0.62,0.94,0.713,70.5,56.2,HIGH RISK,HIGH RISK,55
seq_05_dense_standstill.mp4,133,6.65,24,51.5,-0.03,0.58,0.84,0.617,59.0,55.9,HIGH RISK,HIGH RISK,55
seq_05_dense_standstill.mp4,134,6.7,24,51.5,-0.1,0.58,0.86,0.582,56.8,55.8,HIGH RISK,HIGH RISK,55
seq_05_dense_standstill.mp4,135,6.75,24,51.7,-0.17,0.59,0.89,0.854,90.9,55.9,HIGH RISK,HIGH RISK,55
seq_05_dense_standstill.mp4,136,6.8,25,51.9,0.07,0.65,1.07,0.751,74.1,55.9,HIGH RISK,HIGH RISK,55
seq_05_dense_standstill.mp4,137,6.85,24,51.5,-0.17,0.57,0.77,0.804,80.4,56.0,HIGH RISK,HIGH RISK,55
seq_05_dense_standstill.mp4,138,6.9,26,52.1,0.54,0.63,0.99,0.504,47.2,55.9,HIGH RISK,HIGH RISK,55
seq_05_dense_standstill.mp4,139,6.95,26,52.2,0.53,0.61,0.98,0.686,65.7,55.8,HIGH RISK,HIGH RISK,55
seq_05_dense_standstill.mp4,140,7.0,25,52.2,0.44,0.61,0.81,0.691,64.7,55.8,HIGH RISK,HIGH RISK,55
seq_05_dense_standstill.mp4,141,7.05,25,52.1,0.5,0.64,0.89,0.87,86.2,55.9,HIGH RISK,HIGH RISK,55
seq_05_dense_standstill.mp4,142,7.1,23,51.6,0.13,0.55,0.69,0.933,92.7,55.9,HIGH RISK,HIGH RISK,55
seq_05_dense_standstill.mp4,143,7.15,25,52.0,0.44,0.62,0.9,0.602,57.5,56.0,HIGH RISK,HIGH RISK,55
seq_05_dense_standstill.mp4,144,7.2,26,52.5,0.78,0.62,1.16,0.667,66.0,56.0,HIGH RISK,HIGH RISK,55
seq_05_dense_standstill.mp4,145,7.25,25,52.0,0.09,0.59,0.8,0.56,52.7,55.8,HIGH RISK,HIGH RISK,55
seq_05_dense_standstill.mp4,146,7.3,24,51.9,0.4,0.59,0.85,0.71,70.7,55.8,HIGH RISK,HIGH RISK,55
seq_05_dense_standstill.mp4,147,7.35,22,45.9,-6.15,0.59,0.95,0.901,92.1,55.7,HIGH RISK,HIGH RISK,55
seq_05_dense_standstill.mp4,148,7.4,22,45.8,-6.42,0.57,0.82,0.479,48.4,55.4,HIGH RISK,HIGH RISK,55
seq_05_dense_standstill.mp4,149,7.45,22,45.7,-6.5,0.6,0.82,0.841,84.2,55.5,HIGH RISK,HIGH RISK,55
seq_05_dense_standstill.mp4,150,7.5,23,45.7,-6.33,0.61,1.02,0.881,85.2,55.6,HIGH RISK,HIGH RISK,55
seq_05_dense_standstill.mp4,151,7.55,23,45.6,-6.03,0.62,0.96,0.718,65.7,55.6,HIGH RISK,HIGH RISK,55
seq_05_dense_standstill.mp4,152,7.6,23,45.7,-6.23,0.61,0.99,0.702,70.0,55.4,HIGH RISK,HIGH RISK,55
seq_05_dense_standstill.mp4,153,7.65,26,52.0,-0.52,0.61,0.9,0.793,78.3,55.5,HIGH RISK,HIGH RISK,55
seq_05_dense_standstill.mp4,154,7.7,25,51.8,-0.22,0.57,0.83,0.819,82.9,55.5,HIGH RISK,HIGH RISK,55
seq_05_dense_standstill.mp4,155,7.75,27,51.9,-0.02,0.59,0.83,0.78,76.8,55.5,HIGH RISK,HIGH RISK,55
seq_05_dense_standstill.mp4,156,7.8,27,51.8,5.92,0.59,0.82,0.849,86.6,55.6,HIGH RISK,HIGH RISK,55
seq_05_dense_standstill.mp4,157,7.85,28,52.1,6.25,0.6,0.96,0.748,77.0,55.7,HIGH RISK,HIGH RISK,55
seq_05_dense_standstill.mp4,158,7.9,27,51.8,6.08,0.58,0.83,0.706,70.0,55.7,HIGH RISK,HIGH RISK,55
seq_05_dense_standstill.mp4,159,7.95,26,52.1,6.41,0.62,0.96,0.858,82.8,55.8,HIGH RISK,HIGH RISK,55
seq_06_steady_concourse.mp4,0,0.0,16,23.0,-22.61,7.55,19.94,0.956,92.3,61.5,HIGH RISK,NORMAL,22
seq_06_steady_concourse.mp4,1,0.05,17,22.9,-22.88,0.96,1.26,0.041,3.8,61.2,HIGH RISK,NORMAL,22
seq_06_steady_concourse.mp4,2,0.1,17,22.9,-29.1,0.86,1.14,0.083,7.5,60.9,HIGH RISK,NORMAL,22
seq_06_steady_concourse.mp4,3,0.15,16,22.9,-28.91,0.85,1.31,0.028,3.0,60.6,HIGH RISK,NORMAL,22
seq_06_steady_concourse.mp4,4,0.2,17,22.8,-29.08,0.94,1.54,0.023,2.5,60.4,HIGH RISK,NORMAL,22
seq_06_steady_concourse.mp4,5,0.25,17,22.8,-29.08,0.92,1.44,0.044,4.5,60.2,HIGH RISK,NORMAL,22
